,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,username,tweet_text,emojis,emoji_count,clean_text,word_count
116,2021-03-26 23:37:41,AmandaMorin,"Author, #neurodiverse human, disability #advocate & mom to #autistic freethinkers | Associate Director Thought Leadership & Expertise @UnderstoodOrg | 🐦=mine","Portland, Maine ",19480,2008-09-26 13:14:50,1,"[{'text': 'PandemicFatigue', 'indices': [260, 276]}]","Real Talk: I’m having major word retrieval issues lately. I literally just forgot the word for “school.” I called them “teacher buildings.” 
My husband: “That was weird, considering what you do.”
Me, only half-kidding: “Yeah, I words about teacher buildings.”
#PandemicFatigue",AmandaMorin,"Real Talk: Im having major word retrieval issues lately. I literally just forgot the word for school. I called them teacher buildings. My husband: That was weird, considering what you do. Me, only half-kidding: Yeah, I words about teacher buildings. #PandemicFatigue",,0,real talk im having major word retrieval issues lately i literally just forgot the word for school i called them teacher buildings my husband that was weird considering what you do me only half kidding yeah i words about teacher buildings pandemicfatigue,42
117,2021-03-26 23:09:11,kimn2006,,,182,2012-02-29 23:47:20,11,"[{'text': 'JerseyShore', 'indices': [14, 26]}]",#JerseyShore amusement rides are ready to open Saturday. Are you ready to ride? My stories from @JenksBoardwalk &amp; @CasinoPier_BWB tonight @NBCNewYork #pandemicfatigue https://t.co/Un1JlqpIC9,kimn2006,#JerseyShore amusement rides are ready to open Saturday. Are you ready to ride? My stories from @JenksBoardwalk and @CasinoPier_BWB tonight @NBCNewYork #pandemicfatigue,,0,jerseyshore amusement rides are ready to open saturday are you ready to ride my stories from jenksboardwalk and casinopier_bwb tonight nbcnewyork pandemicfatigue,22
118,2021-03-26 22:59:02,BruSpective,News junkie/weather nerd/photog/musician. Former Anthropomorphic test device. Might help explain my perspective. I also put Sriracha on everything!,"Greater Vancouver, B.C.",6102,2013-08-05 23:32:18,1,[],"Lynda, I feel it too, but more like dragging myself hand over fist to reach the finish line! Also the finish line keeps moving.  😨
       #pandemicfatigue https://t.co/j1RjUN2jlV",BruSpective,"Lynda, I feel it too, but more like dragging myself hand over fist to reach the finish line! Also the finish line keeps moving. #pandemicfatigue",😨,1,lynda i feel it too but more like dragging myself hand over fist to reach the finish line also the finish line keeps moving pandemicfatigue,25
119,2021-03-26 22:49:13,reallyrabbit,"In this fangirling world, MAINE @mainedcm is my CONSTANT. 👸 KDrama, now a variable 😉",,398016,2009-05-15 03:02:21,0,"[{'text': 'pandemicblues', 'indices': [144, 158]}]","Reality hits and its so hard...

When two of your friends tested positive. 

But all these will pass, just like everything else in the past. 🙏

#pandemicblues https://t.co/jCzNp5jUqy",reallyrabbit,"Reality hits and its so hard... When two of your friends tested positive. But all these will pass, just like everything else in the past. #pandemicblues",🙏,1,reality hits and its so hard when two of your friends tested positive but all these will pass just like everything else in the past pandemicblues,26
120,2021-03-26 22:30:33,EKraus38,"she/her, Writer, Professor, Private Consultant, Business Owner, Marketing Executive, Advocate and Ally.","Washington, USA",3243,2016-06-12 01:52:56,0,"[{'text': 'pandemic', 'indices': [201, 210]}, {'text': 'pandemicfatigue', 'indices': [211, 227]}, {'text': 'pandemiclife', 'indices': [228, 241]}, {'text': 'collegelife', 'indices': [242, 254]}]",The word cloud they developed brought me back to the remembrance that these are remarkable young people who are living through unprecedented hardahip — and we need to cut all of them a lot more slack! #pandemic #pandemicfatigue #pandemiclife #collegelife,EKraus38,The word cloud they developed brought me back to the remembrance that these are remarkable young people who are living through unprecedented hardahip - and we need to cut all of them a lot more slack! #pandemic #pandemicfatigue #pandemiclife #collegelife,,0,the word cloud they developed brought me back to the remembrance that these are remarkable young people who are living through unprecedented hardahip and we need to cut all of them a lot more slack pandemic pandemicfatigue pandemiclife collegelife,39
121,2021-03-26 22:17:12,thomasmarinojr,"Canadiense pero nacido en venezuela y venezolano de corazon. Love all kind of sports . Great travel consultant. Canucks,whitecaps, lions and man u biggest fan",vancouver bc canada,586196,2009-03-12 05:18:41,13,"[{'text': 'pandemicfatigue', 'indices': [106, 122]}]",Friday.  Finally.  Anyone else feel like they're crawling to the finish line these days?  #pandemicfatigue,thomasmarinojr,Friday. Finally. Anyone else feel like they're crawling to the finish line these days? #pandemicfatigue,,0,friday finally anyone else feel like they're crawling to the finish line these days pandemicfatigue,15
122,2021-03-26 22:06:11,LeighYoungArt,Illustrator and Graphic Designer,Canada,16092,2009-03-12 15:43:15,0,"[{'text': 'covidfatigue', 'indices': [87, 100]}]",That too-much-to-choose-from-and-you-don’t-really-feel-like-watching-anything feeling. #covidfatigue https://t.co/9oFPUT3bTD,LeighYoungArt,That too-much-to-choose-from-and-you-dont-really-feel-like-watching-anything feeling. #covidfatigue,,0,that too much to choose from and you dont really feel like watching anything feeling covidfatigue,16
123,2021-03-26 20:38:06,PinkNerd3,"IT Systems/ Change Analyst studying MSc Computer Science, AI and Cybersecurity 🤓😎 #pinknerd #techlover 🖥 💃🏿",United Kingdom,1347,2011-04-26 18:11:29,0,"[{'text': 'lockdown', 'indices': [193, 202]}, {'text': 'lockdown2021', 'indices': [203, 216]}, {'text': 'life', 'indices': [217, 222]}, {'text': 'FridayThoughts', 'indices': [223, 238]}, {'text': 'FridayFeeling', 'indices': [239, 253]}, {'text': 'pandemicfatigue', 'indices': [254, 270]}, {'text': 'weekend', 'indices': [271, 279]}]","I look forward to the weekends... Friday night takeaway, fall asleep on the sofa, go to bed with indegestion... wake up with acid reflux, study, eat again, afternoon nap on the sofa... repeat. #lockdown #lockdown2021 #life #FridayThoughts #FridayFeeling #pandemicfatigue #weekend https://t.co/gKuzgsYKaL",PinkNerd3,"I look forward to the weekends... Friday night takeaway, fall asleep on the sofa, go to bed with indegestion... wake up with acid reflux, study, eat again, afternoon nap on the sofa... repeat. #lockdown #lockdown2021 #life #FridayThoughts #FridayFeeling #pandemicfatigue #weekend",,0,i look forward to the weekends friday night takeaway fall asleep on the sofa go to bed with indegestion wake up with acid reflux study eat again afternoon nap on the sofa repeat lockdown lockdown2021 life fridaythoughts fridayfeeling pandemicfatigue weekend,40
124,2021-03-26 18:39:39,JustinC99,"Family, Faith, Knowledge, Passion, Sports,Insurance Agent and avid politcal junkie. Love the Oilers. BC Lions, golf and my home church.","ÜT: 49.072495,-121.959201",53433,2009-04-17 15:10:04,1,[],"Lately  every morning feels like a Monday morning....at least when you realize it isn't Monday it feels better! 😄
#groundhogday
RT @steeletalk: Friday.  Finally.  Anyone else feel like they're crawling to the finish line these days?  #pandemicfatigue",JustinC99,Lately every morning feels like a Monday morning....at least when you realize it isn't Monday it feels better! #groundhogday RT @steeletalk: Friday. Finally. Anyone else feel like they're crawling to the finish line these days? #pandemicfatigue,😄,1,lately every morning feels like a monday morning at least when you realize it isn't monday it feels better groundhogday rt steeletalk friday finally anyone else feel like they're crawling to the finish line these days pandemicfatigue,37
125,2021-03-26 18:30:27,GOBankingRates,GOBankingRates - Helping you #LiveRicher.,"Los Angeles, CA",51644,2009-02-16 16:45:17,0,"[{'text': 'zoom', 'indices': [90, 95]}, {'text': 'pandemicfatigue', 'indices': [96, 112]}, {'text': 'covid19', 'indices': [113, 121]}, {'text': 'wfh', 'indices': [122, 126]}]",“Zoom-Free Fridays” to push back against pandemic fatigue for remote workers? Count us in #zoom #pandemicfatigue #covid19 #wfh https://t.co/8ODAIq0EQc,GOBankingRates,Zoom-Free Fridays to push back against pandemic fatigue for remote workers? Count us in #zoom #pandemicfatigue #covid19 #wfh,,0,zoom free fridays to push back against pandemic fatigue for remote workers count us in zoom pandemicfatigue covid19 wfh,19
126,2021-03-26 18:07:42,LavaletteAstrid,"Humanity is like fingers on a hand, each one is different but we are all connected as ONE.
#poetry #co-author #GH3 🚫 DM
My words are less but my deeds are more","Enschede, Nederland 🇳🇱 ",125583,2016-02-24 16:46:24,1,"[{'text': 'covid19', 'indices': [95, 103]}, {'text': 'covid19sucks', 'indices': [104, 117]}, {'text': 'covidfatigue', 'indices': [118, 131]}]","Taking a break is okay... Covid Fatigue is Real. We all experience it. It’ll

#covid19 #covid19sucks #covidfatigue #takeabreak #begentle #bewell https://t.co/Gp8dqUw4fZ",LavaletteAstrid,Taking a break is okay... Covid Fatigue is Real. We all experience it. Itll #covid19 #covid19sucks #covidfatigue #takeabreak #begentle #bewell,,0,taking a break is okay covid fatigue is real we all experience it itll covid19 covid19sucks covidfatigue takeabreak begentle bewell,20
127,2021-03-26 17:53:29,Rima040,Zen practitioner | Economist| Investor| Advisor| Novelist| Tech Investment Banker| Views are personal |Contact info: rima.smca@gmail.com|,"Manhattan, New York",387,2014-01-24 11:12:38,0,"[{'text': 'workfromhome', 'indices': [61, 74]}, {'text': 'burnedoutemployees', 'indices': [75, 94]}, {'text': 'burnout', 'indices': [95, 103]}, {'text': 'pandemicfatigue', 'indices': [104, 120]}, {'text': 'nomoreremotework', 'indices': [121, 138]}, {'text': 'wewanttoresumeworkatsite', 'indices': [139, 164]}]","Hey you. Yes, you. Stop overworking https://t.co/DS24YdhePW  #workfromhome #burnedoutemployees #burnout #pandemicfatigue #nomoreremotework #wewanttoresumeworkatsite",Rima040,"Hey you. Yes, you. Stop overworking #workfromhome #burnedoutemployees #burnout #pandemicfatigue #nomoreremotework #wewanttoresumeworkatsite",,0,hey you yes you stop overworking workfromhome burnedoutemployees burnout pandemicfatigue nomoreremotework wewanttoresumeworkatsite,12
128,2021-03-26 17:10:07,AgeingWellBH,"We help people aged 50+ in Brighton & Hove find activities, groups, trips, befriending, and information in order to get the best from life.
T:  07770 061 072",Brighton & Hove,2511,2019-08-21 09:38:48,0,"[{'text': 'brightonandhove', 'indices': [96, 112]}, {'text': 'letsconnect', 'indices': [113, 125]}, {'text': 'communitysupport', 'indices': [126, 143]}, {'text': '50plusandfabulous', 'indices': [144, 162]}, {'text': 'loneliness', 'indices': [163, 174]}, {'text': 'covidfatigue', 'indices': [175, 188]}, {'text': 'isolationlife', 'indices': [189, 203]}, {'text': 'isolationcreation', 'indices': [204, 222]}, {'text': 'thingstodo', 'indices': [223, 234]}, {'text': 'activities', 'indices': [235, 246]}]","Download your activity pack now courtesy of The Hop 50+ Community team. https://t.co/cbh3EKjHTa
#brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities https://t.co/2EwCSU8tFn",AgeingWellBH,Download your activity pack now courtesy of The Hop 50+ Community team. #brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities,+,1,download your activity pack now courtesy of the hop 50 community team brightonandhove letsconnect communitysupport 50plusandfabulous loneliness covidfatigue isolationlife isolationcreation thingstodo activities,22
129,2021-03-26 16:42:22,TinaHock2,,"Chicago, IL",590,2012-04-04 23:31:07,1,"[{'text': 'HappyFriday', 'indices': [21, 33]}, {'text': 'Maryville', 'indices': [97, 107]}]","#HappyFriday! Our amazing Exec Dir Sr. Cathy launched """"Friday Surprise"""" for #Maryville's staff last wk as a way to keep our spirits up &amp; to combat #covidfatigue. It was #icecream last Friday &amp; today, it's #proteinbars with a very special sticker. 
What a great #pickmeupper! https://t.co/rXfS8XV25q",TinaHock2,"#HappyFriday! Our amazing Exec Dir Sr. Cathy launched """"Friday Surprise"""" for #Maryville's staff last wk as a way to keep our spirits up and to combat #covidfatigue. It was #icecream last Friday and today, it's #proteinbars with a very special sticker. What a great #pickmeupper!",,0,happyfriday our amazing exec dir sr cathy launched friday surprise for maryville's staff last wk as a way to keep our spirits up and to combat covidfatigue it was icecream last friday and today it's proteinbars with a very special sticker what a great pickmeupper,45
130,2021-03-26 16:30:58,NVCCounsellor,Compassionate Counselling for Stressful Times: for women who want compassionate & effective ways to cope with stress and feel better about themselves.,"Leeds and Grenville, Ontario",10057,2009-03-12 11:46:07,0,"[{'text': 'mentalhealth', 'indices': [213, 226]}, {'text': 'TalkWellness', 'indices': [227, 240]}, {'text': 'PandemicFatigue', 'indices': [241, 257]}]","Why it so important to fully metabolize our stress and understand the difference between stress and stressor?

Read the full article: Soothe, Discharge &amp; Nourish ~ Bend: The Podcast
▸ https://t.co/d1K13UUDvL

#mentalhealth #TalkWellness #PandemicFatigue https://t.co/Dx0hmVnSoG",NVCCounsellor,"Why it so important to fully metabolize our stress and understand the difference between stress and stressor? Read the full article: Soothe, Discharge and Nourish ~ Bend: The Podcast #mentalhealth #TalkWellness #PandemicFatigue",▸,1,why it so important to fully metabolize our stress and understand the difference between stress and stressor read the full article soothe discharge and nourish bend the podcast mentalhealth talkwellness pandemicfatigue,31
131,2021-03-26 15:46:12,CanLightSource,"Scientists from around the world use our synchrotron, the brightest light in Canada, for ground-breaking research in health, agriculture, environment and energy","Saskatoon, Canada",8678,2011-02-10 18:48:16,1,"[{'text': 'pandemic', 'indices': [32, 41]}, {'text': 'workingfromhome', 'indices': [60, 76]}, {'text': 'masks', 'indices': [86, 92]}, {'text': 'socialdistancing', 'indices': [94, 111]}, {'text': 'pandemicfatigue', 'indices': [172, 188]}, {'text': 'Science', 'indices': [227, 235]}, {'text': 'staysafe', 'indices': [270, 279]}]","It's been over a year since the #pandemic began. We've been #workingfromhome, wearing #masks, #socialdistancing &amp; more to keep our communities safe. As the world faces #pandemicfatigue, we encourage you to remain vigilant. #Science gives us all hope for the future. #staysafe https://t.co/NMPqOXpoEJ",CanLightSource,"It's been over a year since the #pandemic began. We've been #workingfromhome, wearing #masks, #socialdistancing and more to keep our communities safe. As the world faces #pandemicfatigue, we encourage you to remain vigilant. #Science gives us all hope for the future. #staysafe",,0,it's been over a year since the pandemic began we've been workingfromhome wearing masks socialdistancing and more to keep our communities safe as the world faces pandemicfatigue we encourage you to remain vigilant science gives us all hope for the future staysafe,42
