created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text
2021-03-23 23:37:43,Logicogs,,,,Tue Dec 29 00:52:35 +0000 2020,,,What do you call the fatigue that comes after the #PandemicFatigue? I'm at that one now. https://t.co/8mBMq1r1r5
2021-03-23 21:38:40,MPowerAlliance,,"San Francisco, CA",,Tue Oct 02 22:48:09 +0000 2012,,,A huge thank you to Tiffany for facilitating our birthmother webinar on handling pandemic fatigue! A new blog post… https://t.co/mUQgxReowi
2021-03-23 20:11:34,Nicole1515,,Connecticut / NYC,,Tue Feb 17 17:50:24 +0000 2009,,,Can't wait - things like $GME earnings are my entertainment these days. lol. #PandemicFatigue
2021-03-23 19:41:29,Fromgirltogirl,,"Washington, DC",,Wed Dec 30 02:13:37 +0000 2009,,,"I’m with her.

https://t.co/1Nwh4Pi9By

#pandemicfatigue #coronaviruspandemic #zoom #videocall https://t.co/sYui8mLEV3"
2021-03-23 18:20:25,GQitalia,,Italia,,Sat May 02 10:16:49 +0000 2009,,,Il Covid ci sta davvero mettendo alla prova sotto tantissimi punti di vista. Come quello della nostra salute mental… https://t.co/mgQHrhe8bF
2021-03-23 16:55:08,DebCohenLLC,,"Virginia, USA",,Fri May 18 00:35:37 +0000 2012,,,#Leaders who embrace bounded #optimism—#inspiration and hope tempered by reality—#communicate less about returning… https://t.co/kGgmg8W9HF
2021-03-23 15:02:44,FatiguePandemic,,,,Tue Mar 23 14:24:18 +0000 2021,,,Al #Codacons anche hanno la #pandemicfatigue perciò si occupano dei fatti della famiglia #ferragnez. Cmq auguri a… https://t.co/81EVidaHVt
2021-03-23 14:45:08,BMLeadership,,"Hertfordshire, UK",,Wed Jun 15 10:43:23 +0000 2011,,,A year into #COVID19 and we may have a roadmap here in the UK but there is still a lot of uncertainty. If you're st… https://t.co/Jon6hwYcuk
2021-03-23 14:17:55,commpayhr,,"Marblehead, MA",,Tue Oct 20 00:50:34 +0000 2009,,,Today! Join us at 1:00 PM EST to hear workplace culture expert Jamie Notter identify the symptoms of pandemic fatig… https://t.co/Ar0kUmjgOZ
2021-03-23 14:08:35,J_Stephens_CPA,,Plano TX,,Fri Jul 23 19:29:49 +0000 2010,,,"Today's calendar has a Saint for #TaxTwitter &amp; all WFH with #PandemicFatigue
St. Walter Of Pontoise often invoked a… https://t.co/EE2V0xJnzb"
2021-03-23 12:01:54,ElisiaSQ,,"Ottawa, Ontario Canada",,Sun Jan 31 00:55:50 +0000 2010,,,"I can relate. #MentalHealthMatters #PandemicFatigue #WorkFromHome #WFH 

https://t.co/aCqHzZyHY2"
2021-03-23 11:00:47,nicoladituri,,nicoladituri@gmail.com,,Tue Aug 18 14:07:53 +0000 2009,,,"Sfinimento, malinconia, frustrazione. C’è un virus nel virus. Una sindrome latente, che serpeggia sottotraccia e po… https://t.co/aNTcggummk"
2021-03-23 10:19:35,mkrivich,,"Global, USA, Chicago",,Sun Mar 22 17:24:31 +0000 2009,,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/EG5qWJggjG"
2021-03-23 02:26:00,newsmerahputih,,Jakarta,,Thu Aug 07 16:00:21 +0000 2014,,,"Pandemic fatigue muncul karena masyarakat jenuh dengan pandemi COVID-19.

#merahputihcom #pandemicfatigue… https://t.co/WfIpChVOxH"
2021-03-22 23:19:07,salute33rivista,,,,Tue Mar 10 11:54:24 +0000 2020,,,"Volto copertina di Marzo 2021 la Dott.ssa Ylenia Rossitto 🤩👏🏻👏🏻

#salute33 #rivista #marzo #divulgazionescientifica… https://t.co/U6uoC5FR2O"
2021-03-22 21:25:33,AmandaRAx,,UK,,Sun Feb 21 18:33:16 +0000 2021,,,"When my friends &amp; I communicate on multiple social media platforms, it's TOO MUCH ....... but we don't change 😭 too… https://t.co/JIWYL66Adv"
2021-03-22 21:00:18,JVLazarus,,CPH • BCN • En el Camino,,Mon Nov 05 20:04:31 +0000 2012,,,Thank you @Toks_Salako and @euronews for the opportunity to discuss #COVID19 #pandemicfatigue. There is growing com… https://t.co/N8v6bSDVK7
2021-03-22 20:48:36,Flustra12,,,,Fri Nov 15 20:55:43 +0000 2019,,,Aiutami a dì quanto è brutto #Makari e spiegatemi perché lo guardo lo stesso.. Pandemic fatigue?!? Ahhhh la fiscion… https://t.co/mIeVOaVdzM
2021-03-22 18:16:29,EarthGoddess52,,MN,,Wed Jun 03 15:14:52 +0000 2009,,,@WSJopinion @ScottGottliebMD Sounds like it's how much the public is willing to sacrifice/comply.  #pandemicfatigue
2021-03-22 17:05:53,wellatwork_ca,,,,Sun Mar 14 18:41:03 +0000 2021,,,Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an option - The… https://t.co/MVl5OwJWe9
2021-03-22 16:30:45,NVCCounsellor,,"Leeds and Grenville, Ontario",,Thu Mar 12 11:46:07 +0000 2009,,,I was recently speaking with Lillian &amp; Deb on “Bend The Podcast.” We got to talking about wellness and the importan… https://t.co/nGvHduf0O8
2021-03-22 16:30:07,CMHA_NTL,,Canada,,Wed Dec 14 16:45:25 +0000 2011,,,"“People use the term #PandemicFatigue, but that underestimates what we’re going through. People are at the point of… https://t.co/CfCAatf8ZH"
2021-03-22 15:45:05,tredpath,,"Ottawa, Canada",,Wed Mar 04 17:04:15 +0000 2009,,,"""Leaders who embrace bounded optimism—inspiration and hope tempered by reality—communicate less about returning to… https://t.co/C68Tq8W6qI"
2021-03-22 08:23:41,ma_ozdemir,,,,Sat Dec 25 14:29:45 +0000 2010,,,"""#Avrupa'da salgınla mücadele için kısıtlama önlemlerine karşı protesto eylemleri yapılıyor
AB Komisyonu Bşk von de… https://t.co/0gJBxv4jFF"
2021-03-22 07:13:14,HawkesBay,,Karachi,,Sat Feb 07 07:00:25 +0000 2009,,,"as we enter the one year anniversary of #COVID a quick re-plug of my Death, Loss &amp; The Corona #SpotifyPlaylist whic… https://t.co/dO7EjZHSp9"
2021-03-22 06:49:03,v_e_e_e_e,,"Los Angeles, CA",,Mon May 02 23:30:22 +0000 2016,,,Debating what time to set my alarm for the morning... are you a snoozer or not? #insomnia #pandemicfatigue #tired #sleep #WorkLifeBalance
2021-03-22 06:45:14,ActionTime,,"Beautiful Vancouver, Canada",,Thu Jul 25 10:13:19 +0000 2013,,,Stunning #Pandemic Incident:#SpringBreakers Are #Covidiots Who're Rioting in #SuperSpreader Events #Coronavirus… https://t.co/gapX8zAhCG
2021-03-22 06:23:08,bickypeg,,,,Mon Feb 14 20:02:31 +0000 2011,,,@cain_juliendave I think we're all the same. #pandemicfatigue
2021-03-22 05:14:10,mtnbvan,,The Vancouver Model #CullenIsComing #CommunityNotCommodity,,Fri Apr 26 20:17:29 +0000 2013,,,Subscribers: Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an… https://t.co/Q5CbQ1jHDx
2021-03-22 04:59:36,werejapurohueso,,Lomas... lejos posible,,Fri May 20 03:19:15 +0000 2011,,,El control de bienestar de mi celular me felicita por disminuir mi tiempo frente a la pantalla. Lo que no sabe mi c… https://t.co/cvLombdTK9
2021-03-22 03:03:12,BrendanKeeler19,,Vermont,,Sun Mar 18 01:06:06 +0000 2012,,,#PandemicFatigue is a real thing folks...
2021-03-22 00:53:40,josephsdsu,,Sprawl (SoCalNorCalMetroArea),,Mon Jun 08 20:28:36 +0000 2009,,,"Take care of yourselves, everyone. We're all wrestling with the #pandemic, and such wrestling is not easy. If you n… https://t.co/y9zLSFVFqb"
2021-03-21 21:41:29,SacBWW,,"Sacramento, CA",,Mon Mar 12 20:21:52 +0000 2018,,,@brownestate Duppy Conqueror and Doritos on a Sunday afternoon with @mclemoremr Don't judge us. Just let us be grea… https://t.co/OMSOtO72wn
2021-03-21 18:55:47,Josseeb11,,United States,,Tue Mar 01 02:38:05 +0000 2011,,,#Lockdown #pandemicfatigue #people are at the point of #emotional #breakdown. Need a #Vacation #Away. 🏖🏝🏕 https://t.co/WgqDoysZT9
2021-03-21 17:42:23,AnnieBeeInPhi,,,,Mon Mar 30 18:00:12 +0000 2009,,,I just started crying watching the #DillonPanthers win state in Season 1 of #FridayNightLights on #hulu and if some… https://t.co/pOhvY4f84K
2021-03-21 16:40:09,drkarinn,,,,Thu Aug 08 03:03:37 +0000 2013,,,"Talking all things #pandemic mental health at 2pm today! 

#COVID #PandemicFatigue #Panorama #Panini #Pantene… https://t.co/kZBsaCdksN"
2021-03-21 15:17:02,Real_Business,,London,,Mon Jun 02 14:53:38 +0000 2008,,,"Working mothers have grappled with the question of #worklifebalance for years, but craving that work-life balance h… https://t.co/UDLwnSRxqV"
2021-03-21 13:37:56,thausman,,"Chelan, WA",,Thu Jul 23 16:47:01 +0000 2009,,,"“Now that these variants have been found, it is critical to double down on all the prevention measures to protect W… https://t.co/utXRfwYxTE"
2021-03-21 11:35:38,mkrivich,,"Global, USA, Chicago",,Sun Mar 22 17:24:31 +0000 2009,,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/D1i0aKb4pw"
2021-03-21 05:23:13,TeenaLegris,,"Winnipeg, Manitoba",,Thu Nov 15 19:47:53 +0000 2018,,,"Pandemic fatigue. We are all so tired. May this all blow over soon.
....🌬....🌬....🌬 ....🌬....🌬....🌬 ....🌬....🌬… https://t.co/h99QEWxUi3"
2021-03-20 19:15:02,HealthyPlace,,Texas,,Thu Aug 21 04:56:34 +0000 2008,,,"You Should Start Doing #Yoga for Your #MentalHealth || https://t.co/xrlNx7GW4n
==
#mentalillness #anxiety… https://t.co/dQzNxveyrU"
2021-03-20 18:35:53,billjcameron,,Chicago,,Tue Aug 28 03:49:18 +0000 2012,,,"Thru no fault of his own following the science, there’s probably a way to defeat @GovPritzker because of… https://t.co/DA5UKZkQoE"
2021-03-20 17:19:31,ItisMoody,,"Toronto, Ontario",,Wed Mar 03 14:01:31 +0000 2010,,,"If this article checks many boxes for you, you are not alone. In fact, you are one of millions. Such a good read by… https://t.co/KZCiYdYbdY"
2021-03-20 16:07:38,ARCProGroup,,"Chicago, IL",,Tue Apr 10 03:23:51 +0000 2012,,,"We still need 2 wear those #masks, practice #SocialDistancing &amp; wash our hands @MaskUp. We all really wish we cld j… https://t.co/f3mXqRcg6J"
2021-03-20 14:00:40,TAGHR,,Ottawa,,Thu Sep 03 20:34:32 +0000 2009,,,"Here is our Saturday tip combating pandemic fatigue from @Healthline:

Source: https://t.co/VGQW67Nzel

#TAGHR… https://t.co/A46WV2FI4I"
2021-03-20 06:10:59,KYOCERA_DS_AUNZ,,Sydney Australia,,Fri Sep 10 06:38:36 +0000 2010,,,"A year on from when life was turned upside down, many people are feeling 'pandemic fatigue'. Here's how to support… https://t.co/AbzAEr4VRy"
2021-03-20 02:39:36,ceecee591,,Tropical Island in Secondlife,,Mon Oct 21 23:26:41 +0000 2019,,,"Reading about how to address #pandemicfatigue is worsening my pandemic fatigue. I want to scream, ”have game night?… https://t.co/s7KPGPqBP7"
2021-03-19 22:42:55,az_garden2007,,"Arizona, USA",,Wed Nov 19 20:59:50 +0000 2008,,,"@janemarielynch I work at a DIY chain...we have employees that have been punched, spit on and called all kinds of n… https://t.co/X9ScZQYnMv"
2021-03-19 19:00:22,HealthyPlace,,Texas,,Thu Aug 21 04:56:34 +0000 2008,,,"You Should Start Doing #Yoga for Your #MentalHealth. New. || https://t.co/xrlNx7GW4n
==
#mentalillness #anxiety… https://t.co/dk7KIjQ40Y"
2021-03-19 18:03:26,CrystalJoyHall,,Canada,,Sat Apr 23 15:22:42 +0000 2011,,,"It’s been a year of uncertainty, restrictions, and lockdowns. We‘re all feeling pandemic fatigue. Here are some hel… https://t.co/7PmUeICPrM"
2021-03-19 16:23:17,daily_research,,,,Thu Aug 24 07:45:58 +0000 2017,,,"Participants needed for online survey!

Topic: ""Pandemic Fatigue and its Impact on Employees""… https://t.co/RFLZcowXho"
2021-03-19 15:42:53,katherineaolson,,California,,Mon Mar 26 02:09:14 +0000 2018,,,"I look forward to the day when I can order a latte AND drink it wherever. 

I didn’t realize what a luxury this exp… https://t.co/ehdQN65Bhl"
2021-03-19 15:30:05,MV_Moms,,"Lowell,MA",,Thu Jul 18 20:06:38 +0000 2013,,,"While many of us are experiencing #pandemicfatigue, there is light at the end of the tunnel with vaccine distributi… https://t.co/44hnnx40tR"
2021-03-19 15:02:36,BSDdesignsocial,,Milano - Roma - Firenze,,Mon Aug 25 14:11:34 +0000 2014,,,"Molti non hanno sviluppato consapevolezza della situazione di emergenza, perché?

- percezione ridotta del #rischio… https://t.co/4wiDWLP83M"
2021-03-19 13:02:19,RossCenterDCNY,,"Washington, DC, New York, NY, Northern VA",,Tue Apr 29 20:53:39 +0000 2014,,,"#PandemicFatigue is a real problem for most of us and here are some reasons why:
https://t.co/BmqvpU3MEJ"
2021-03-19 13:00:51,BethSalcedoMD1,,"Washington, DC/ VA/ NY, NY",,Tue Feb 11 15:13:45 +0000 2020,,,"#PandemicFatigue is a real problem for most of us and here are some reasons why:
https://t.co/LfZgcXiZQM"
2021-03-19 11:51:13,hann1316,,"Maryland, USA",,Fri Jan 15 08:50:57 +0000 2016,,,@LovesNotTourism @jrpsaki @POTUS @LovesNotTourism #pandemicfatigue #seperated #travelban #loveisnottourism… https://t.co/DGHpIzWFwJ
2021-03-19 11:27:18,NVCCounsellor,,"Leeds and Grenville, Ontario",,Thu Mar 12 11:46:07 +0000 2009,,,"Soothe, Discharge &amp; Nourish ~ Bend: The Podcast
▸ https://t.co/XMlaMZsmI5

#mentalhealth #TalkWellness… https://t.co/xORkLxFeth"
2021-03-19 10:34:24,TalentGardenit,,,,Wed Aug 24 06:48:35 +0000 2011,,,Candida la tua azienda nel più granulare progetto #datadriven di analisi e supporto sulla #pandemicfatigue d’Europa… https://t.co/52xWHAGrLk
2021-03-19 10:24:31,falklandsx,,"Earth, Sol, Milky Way",,Tue Dec 20 04:01:21 +0000 2016,,,#PandemicFatigue I REALLY want to play ski ball.
2021-03-19 08:58:47,truecoreyparker,,"Victoria, British Columbia",,Tue Aug 11 22:29:22 +0000 2009,,,"Got #pandemicfatigue? 

Let's get everyone who's healthy enough #vaccinated, keep #socialdistancing in mind,… https://t.co/fqgPaaadyF"
2021-03-19 04:23:58,ChazSmithYYC,,"Calgary, Alberta",,Sat Apr 27 01:05:01 +0000 2019,,,"@KarenYoungYYC A few times I have worn my shirt inside out. Thankfully now one notices, or at least no one has told me 😅 #pandemicfatigue"
2021-03-19 03:58:24,hann1316,,"Maryland, USA",,Fri Jan 15 08:50:57 +0000 2016,,,@jrpsaki @POTUS @LovesNotTourism #pandemicfatigue #seperated #travelban #loveisnottourism #allthepregnancyemotion… https://t.co/t495iNziUn
2021-03-19 03:09:07,jcfrinak,,"Dallas/Fort Worth, Texas USA",,Sat Jan 30 23:06:12 +0000 2010,,,Why #RemoteWork has Eroded #Trust Among Colleagues - @HannahHickok | @BBC_Worklife: https://t.co/ZOLnAt4A2E… https://t.co/6w3Wet9w2V
2021-03-19 02:06:35,CrystalJoyHall,,Canada,,Sat Apr 23 15:22:42 +0000 2011,,,@BloggersTribe Hi @BloggersTribe. It’s been a whole year! We’ve hit pandemic fatigue. Here’s my post on ‘Seven Ways… https://t.co/ONUeD75c2Z
2021-03-18 21:58:09,PinchMoore,,Tunbridge Wells,,Tue Apr 19 19:42:42 +0000 2011,,,This has felt like an exceptionally long week but at the same time has disappeared in the blink of an eye.… https://t.co/baDoedXPac
2021-03-18 20:30:46,LegitBFA,,"New York, NY",,Thu Mar 14 01:07:03 +0000 2019,,,"All week it's felt like I’ve been dragging my entire body through thick, goopy honey. #pandemicfatigue is very real… https://t.co/jiFWD34slP"
2021-03-18 19:03:25,Carrot_Health,,"Minneapolis, MN",,Wed Feb 25 17:52:48 +0000 2015,,,"Got #cabinfever or #springfever? Combined with #pandemicfatigue &amp; #COVIDvaccine roll-out, many are tempted to start… https://t.co/5wmAb1xMaI"
2021-03-18 16:52:14,cazij,,,,Sat Jul 28 08:19:03 +0000 2012,,,@SLBriscoe @joneill55 @confessions_cup @TheAngelOrsini @linds4fins @Cbp8Cindy @suziday123 @simplysallyh @jflorez… https://t.co/AElwh7n3kG
2021-03-18 14:05:40,SilBiaPsicologa,,"Imola (BO), Emilia Romagna",,Wed Apr 04 17:27:05 +0000 2018,,,I quattro motivi per cui le #videochiamate possono lasciarvi stremati (e qualche idea per uscirne indenni)… https://t.co/7EvfESCzCD
2021-03-18 12:53:21,IRajabany,,Libya,,Sat Mar 02 08:08:50 +0000 2013,,,That moment when you are looking for your reading glasses all over the house  and both the main one and the spare o… https://t.co/2rmV8g80IN
2021-03-18 10:51:45,H3l3n1976,,"Shepshed, England",,Sat Oct 07 16:27:12 +0000 2017,,,In house print finding a way during these difficult times #lboroprintandpost #cps #pandemicfatigue #covid https://t.co/Gnx66FR9b6
2021-03-18 09:48:05,mkrivich,,"Global, USA, Chicago",,Sun Mar 22 17:24:31 +0000 2009,,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/v3flOmtGHh"
2021-03-18 09:01:00,jwitty,,"Florence, Italy",,Thu Apr 05 23:48:52 +0000 2012,,,I'm feeling the fatigue of 1+ years of pandemic (as we all are). No vaccines in sight for many of us in Italy. Numb… https://t.co/AkjuwbQkyi
2021-03-18 05:22:51,aprildatuin,,Philippines,,Tue Mar 29 15:39:46 +0000 2011,,,Wearing my lucky jade arowan necklace from @queens_gem_accessories for positive energy and to relieve stress 🙏❤ sen… https://t.co/8rQpyzm4Bp
2021-03-18 02:55:10,Aidalize_me,,916,,Wed Apr 08 19:57:11 +0000 2009,,,Mom thinks I’m drinking an Arizona Ice Tea...#pandemicfatigue @FieldworkBrewCo https://t.co/0Ml8vaZIuy
2021-03-17 19:49:15,AltaPointeHS,,"Mobile, Alabama",,Sun Oct 02 03:41:51 +0000 2011,,,"AltaPointe Health wants you to know it is ok not to be okay. Pandemic Fatigue is real, and mental health help is av… https://t.co/ZAVmTM9ARV"
2021-03-17 15:13:33,GrandHeronIntl,,,,Sat Oct 14 15:29:30 +0000 2017,,,"There are ways to deal with the effects of sustained and prolonged restrictions to our lives, as are outlined in th… https://t.co/ZKqJ13OxnA"
2021-03-17 14:45:42,brightuzb,,Uzbekistan,,Mon Jan 11 09:21:03 +0000 2021,,,SECRETARY GENERAL OF THE TURKIC COUNCIL TOOK PART IN A HIGH-LEVEL ONLINE MEETING OF INTERNATIONAL ORGANIZATIONS DED… https://t.co/TAKDr0JcDo
