,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,clean_text,word_count,emojis,emoji_count
162,2021-03-25 11:24:06,SSchulreich,Postdoc (Psychology) @stresscognition @unihh │ Decision & Social Neuroscience🧠 - Risk Research - Stress │ Austrian in Hamburg & Berlin #FirstGenDoc🏳️‍🌈,"Hamburg, Deutschland",989,2016-04-26 18:50:34,0,"[{'text': 'pandemicfatigue', 'indices': [43, 59]}, {'text': 'distancing', 'indices': [119, 130]}, {'text': 'trust', 'indices': [250, 256]}]","According to this preprint, policy-related #pandemicfatigue emerged for psychologically high-cost behaviours (physical #distancing) but not for low-cost &amp; habituating ones (mask wearing) &amp; is less intense in countries with high interpersonal #trust.  https://t.co/nBAa2fUAJO",according to this preprint policy related pandemicfatigue emerged for psychologically high cost behaviours physical distancing but not for low cost and habituating ones mask wearing and is less intense in countries with high interpersonal trust,35,,0
163,2021-03-25 07:45:03,BMLeadership,Leadership Mentor | Performance Coach | Keynote Speaker | Best Selling Author. https://t.co/bupO7c5QUt #LeadOn,"Hertfordshire, UK",10748,2011-06-15 10:43:23,0,"[{'text': 'Leadership', 'indices': [173, 184]}, {'text': 'covidfatigue', 'indices': [185, 198]}, {'text': 'lockdownlethargy', 'indices': [199, 216]}]","For anyone needing help through the challenging times ahead, here are a few pick 'n' mix ideas, some my own some curated from others but I hope they'll make a difference... #Leadership #covidfatigue #lockdownlethargy
https://t.co/LPoPdzcei2 https://t.co/VXFk2QgPOY",for anyone needing help through the challenging times ahead here are a few pick n mix ideas some my own some curated from others but i hope they'll make a difference leadership covidfatigue lockdownlethargy,34,,0
164,2021-03-25 06:55:29,patralekha2011,"Visiting Fellow @YaleGHJP Words:@TheLancet,@bmj_latest @TheAtlIdeas,@MediaPart @NewStatesman,@AsianAge,@AmarUjala,@theHindu, @businessline,@GaonConnection",,97438,2010-07-28 17:34:59,1,[],"I'm reading in the newspaper that young students feel like they're 30 already. If it can be some consolation for them, some of us feel almost 75 these days :)  #pandemicfatigue",i'm reading in the newspaper that young students feel like they're 30 already if it can be some consolation for them some of us feel almost 75 these days pandemicfatigue,30,,0
165,2021-03-25 06:32:14,NikkiMarie2020,Today is a gift. Stop Complaining!,"Edmonton, Alberta",152,2011-11-29 07:01:42,0,"[{'text': 'everydaysamondayduringlockdown', 'indices': [54, 85]}, {'text': 'covidblues', 'indices': [86, 97]}, {'text': 'Beautifulbella', 'indices': [98, 113]}]","How I feel during lockdown 🤭

Monday's, am I right? 

#everydaysamondayduringlockdown
#covidblues
#Beautifulbella https://t.co/cX9kV6LRWl",how i feel during lockdown monday's am i right everydaysamondayduringlockdown covidblues beautifulbella,12,🤭,1
166,2021-03-25 03:16:21,fernandbteich,Hematology/Oncology fellow @EinsteinMed @MontefioreNYC via @slusom and @USJLiban. Interested in EBM & clinical reasoning. Views are my own.,"New York, NY",10921,2009-11-22 10:57:01,0,"[{'text': 'COVIDFatigue', 'indices': [189, 202]}]",Can someone please point at an instance when daily employee temperature checks and questionnaires on smartphones helped detect a COVID-19 infection? We all just click without even reading. #COVIDFatigue,can someone please point at an instance when daily employee temperature checks and questionnaires on smartphones helped detect a covid 19 infection we all just click without even reading covidfatigue,30,,0
167,2021-03-25 01:58:07,PeelAutism,"A place to get information about autism, find resources & connect with other families in Peel Region (Ontario, Canada)","Mississauga, Ontario",12046,2014-01-11 18:34:36,1,"[{'text': 'Autism', 'indices': [101, 108]}, {'text': 'mentalhealth', 'indices': [109, 122]}, {'text': 'covidfatigue', 'indices': [123, 136]}]","Caregivers and Increased Demands During the Pandemic 

https://t.co/EXDRO6dWE7 

#Autism #mentalhealth #covidfatigue #MentalHealthAwareness #mentalhealthmatters #stress #health #gethelp #findsupport #yourenotalone #selfcare",caregivers and increased demands during the pandemic autism mentalhealth covidfatigue mentalhealthawareness mentalhealthmatters stress health gethelp findsupport yourenotalone selfcare,18,,0
168,2021-03-25 01:29:52,ALillyLacca,"ELA Educator & Michigan Youth Arts Creative Writing Coordinator. Pop Culture, Dog, and Coffee Enthusiast","Michigan, USA",341,2012-01-03 15:44:38,0,"[{'text': 'pandemicfatigue', 'indices': [162, 178]}]","@MeaghanMick I *may* have cried at an episode of Diners, Drive-Ins, and Dives the other night featuring a restaurant I miss going to have brunch at with friends. #pandemicfatigue shows it’s ugly face in the weirdest of places. https://t.co/bKmsOc3V09",meaghanmick i may have cried at an episode of diners drive ins and dives the other night featuring a restaurant i miss going to have brunch at with friends pandemicfatigue shows its ugly face in the weirdest of places,39,,0
169,2021-03-25 00:50:54,drhettie_,"MD MPH | She/Her | @SFU Alum | Advocate | Aspiring Author | Lifelong Learner|

🗣#PublicHealth #SocialEquity #IntersectionalFeminism #Lifestyle #ShotbyDrHettie",Coast Salish Territory 🇨🇦,6759,2017-07-30 01:26:16,0,"[{'text': 'Covid', 'indices': [83, 89]}, {'text': 'thirdwave', 'indices': [163, 173]}, {'text': 'covidfatigue', 'indices': [221, 234]}, {'text': 'Godabeg', 'indices': [235, 243]}]","""""Health officials in Canada are sounding the alarm over a troubling trend with new #Covid variant cases and increasing numbers in the younger population.""""

Nor be #thirdwave be dis like so? 😩

No end in sight. 

Sighs in #covidfatigue #Godabeg! https://t.co/uJoCTenZXZ",health officials in canada are sounding the alarm over a troubling trend with new covid variant cases and increasing numbers in the younger population nor be thirdwave be dis like so no end in sight sighs in covidfatigue godabeg,39,😩,1
170,2021-03-24 23:56:32,JazybluSarah,"Celiac mom navigating life with the help of my 3 Gingers, Outlander, gardening, figure skating, and our Coltriever pup. And plenty of dark chocolate.",United States,1244,2012-12-04 20:49:32,0,"[{'text': 'pandemicfatigue', 'indices': [86, 102]}]","Take note US policy leaders, mothers are squeezing out their last drops of endurance. #pandemicfatigue
https://t.co/rgg2svuFGR",take note us policy leaders mothers are squeezing out their last drops of endurance pandemicfatigue,15,,0
171,2021-03-24 23:56:00,BurleighMatt,"Believer. Digital media evangelist. Long distance running family man. Love encouraging others, skateboarding, music and squeezing every drop out of life.","Burleigh Heads, Australia",28468,2009-03-30 13:05:59,0,"[{'text': 'ZoomFreeFriday', 'indices': [6, 21]}, {'text': 'ZoomFatigue', 'indices': [41, 53]}, {'text': 'PandemicFatigue', 'indices': [60, 76]}]",Could #ZoomFreeFriday combat your team's #ZoomFatigue &amp; #PandemicFatigue https://t.co/5WVkJI2miN,could zoomfreefriday combat your team's zoomfatigue and pandemicfatigue,8,,0
172,2021-03-24 23:15:21,kimbielak,Life & Career Coach | Marriage & Family Therapist Trainee,"Los Angeles, CA",587,2009-03-25 04:02:31,0,"[{'text': 'NewNormal', 'indices': [72, 82]}, {'text': 'pandemicfatigue', 'indices': [188, 204]}, {'text': 'pandemicproblems', 'indices': [205, 222]}]","Next Thursday! Join as Amanda Castilone, Lauren Fractor and I talk “The #NewNormal: How to adjust as the world opens up” on @joinclubhouse. Add it to your cal now! https://t.co/eFtiAixYQg #pandemicfatigue #pandemicproblems",next thursday join as amanda castilone lauren fractor and i talk the newnormal how to adjust as the world opens up on joinclubhouse add it to your cal now pandemicfatigue pandemicproblems,31,,0
173,2021-03-24 23:09:04,David_Gaffney,,Canada,595,2009-06-05 15:51:06,8,"[{'text': 'COVID19', 'indices': [38, 46]}]","Four new cases of #COVID19 were added over the weekend in Huron Perth for a total of 15 active cases. As of Mar. 20, HPPH has administered 11,987 vaccine doses. See full update for details on local vaccination efforts &amp; a message about #COVIDFatigue: https://t.co/ZW8TWGDdFy. https://t.co/5HY9oWt4rF","four new cases of covid19 were added over the weekend in huron perth for a total of 15 active cases as of mar 20 hpph has administered 11,987 vaccine doses see full update for details on local vaccination efforts and a message about covidfatigue",44,,0
174,2021-03-24 22:39:36,LeighYoungArt,Illustrator and Graphic Designer,Canada,16092,2009-03-12 15:43:15,0,"[{'text': 'covidfatigue', 'indices': [48, 61]}]",Can’t fall asleep or can’t stay awake. Or both. #covidfatigue https://t.co/3HqX2yTN1R,cant fall asleep or cant stay awake or both covidfatigue,10,,0
175,2021-03-24 21:55:57,msinc95,My name is Morgan Sinclair #single R.I.P. Grandma Minnie  R.I.P. Grandma CeCe Phillipians 4:13 Isaiah 54:17 RIPBradley RIPBrian RIPCorine RIP slick,,147536,2012-09-20 20:11:10,26,"[{'text': 'pandemicBlues', 'indices': [31, 45]}, {'text': 'grandchildren', 'indices': [46, 60]}]",Missing Coretta #pandemicBlues #grandchildren♥️ https://t.co/gOGYjGOsNZ,missing coretta pandemicblues grandchildren,4,♥️,2
176,2021-03-24 20:32:45,HilarysEatWell,Plant-powered foods made with real ingredients. Top 12 Free. Vegan. Non-GMO. Certified @BCorporation. 🙌🌱🍔 Are you #hungryforhilarys?,"Lawrence, KS",8868,2011-02-21 14:37:33,0,"[{'text': 'COVIDfatigue', 'indices': [82, 95]}]","Anyone who has lived through """"allergy fatigue"""" knows what it's like to experience #COVIDfatigue ❤️ https://t.co/XWvbXLsJtO",anyone who has lived through allergy fatigue knows what it's like to experience covidfatigue,14,❤️,2
177,2021-03-24 19:44:35,KiyomiTaguchi,"Video maker, recovering tv journo, Seattleite. RTs promote discussion, not viewpoint. Videographer for University of WA News @UWNews.","Seattle, WA",4871,2012-07-02 17:44:33,0,"[{'text': 'COVIDfatigue', 'indices': [226, 239]}]","Anyone else having a 'HUH?' reaction to WA 'reopening' just as our COVID rates are ticking up? 
Here's an expert validating my worries - and she says transmission is predominantly the 20-39yo group. C'mon, we're almost there! #COVIDfatigue @Jake_News  https://t.co/HW0LD1DEWW",anyone else having a huh reaction to wa reopening just as our covid rates are ticking up here's an expert validating my worries and she says transmission is predominantly the 20 39yo group c'mon we're almost there covidfatigue jake_news,39,,0
178,2021-03-24 18:00:15,recruiter4u,Nationally recognized Security Management recruiting expertise offering tailored hiring solutions. #Searchfirm #Talent #Security #Cybersecurity,"San Francisco, California",7421,2008-12-03 00:42:14,0,"[{'text': 'covidfatigue', 'indices': [57, 70]}, {'text': 'WFH', 'indices': [71, 75]}, {'text': 'Workforce', 'indices': [76, 86]}, {'text': 'business', 'indices': [87, 96]}, {'text': 'Wednesday', 'indices': [97, 107]}]",What a Year of WFH Has Done to Our Relationships at Work #covidfatigue #WFH #Workforce #business #Wednesday https://t.co/V9AkpflLFG https://t.co/kxotJL6Re2,what a year of wfh has done to our relationships at work covidfatigue wfh workforce business wednesday,17,,0
179,2021-03-24 17:48:09,drcjpj,Defender of Childhood. NurseDroid. Pediatric Surgeon. Founder of @CaribTots2Teens. Evolving. #BeKind #FluAlertJa #DFH (dengue) #AllergicInTheCaribbean,All about the Caribbean.,22578,2009-06-23 02:17:14,0,"[{'text': 'CovidFatigue', 'indices': [165, 178]}]",@CarolynMusing @Petchary @WHO Are those figures of 88/1000 cumulative (public and private)? Everyday I mean to calculate the overall / cumulative positivity but ... #CovidFatigue,carolynmusing petchary who are those figures of 88 1000 cumulative public and private everyday i mean to calculate the overall cumulative positivity but covidfatigue,24,,0
180,2021-03-24 17:45:09,BMLeadership,Leadership Mentor | Performance Coach | Keynote Speaker | Best Selling Author. https://t.co/bupO7c5QUt #LeadOn,"Hertfordshire, UK",10748,2011-06-15 10:43:23,0,"[{'text': 'pandemicfatigue', 'indices': [54, 70]}, {'text': 'Leadership', 'indices': [99, 110]}, {'text': 'remoteteams', 'indices': [111, 123]}, {'text': 'COVID19', 'indices': [124, 132]}]","This week I'm sharing some tips and ideas for beating #pandemicfatigue in my latest blog series... #Leadership #remoteteams #COVID19
https://t.co/Un6isva9Bz https://t.co/fN4EQiyUGv",this week i'm sharing some tips and ideas for beating pandemicfatigue in my latest blog series leadership remoteteams covid19,19,,0
181,2021-03-24 17:43:27,LiliShalevShawn,Executive Coach / Leadership consultant. Mom. Wife. Cynical optimist. Radical pragmatist. Not necessarily in that order.,,3030,2009-01-27 21:34:58,0,"[{'text': 'leadership', 'indices': [43, 54]}, {'text': 'BusinessManagement', 'indices': [203, 222]}, {'text': 'EmployeeEngagement', 'indices': [223, 242]}, {'text': 'pandemicfatigue', 'indices': [243, 259]}]","Great example of why empathetic, sensitive #leadership is also more effective, efficient &amp; smarter leadership.
""""...the blurring of lines between home and work...have taken a toll on our wellbeing..” #BusinessManagement #EmployeeEngagement #pandemicfatigue https://t.co/ZUvAl6WzOQ https://t.co/PK7KtCGUXn",great example of why empathetic sensitive leadership is also more effective efficient and smarter leadership the blurring of lines between home and work have taken a toll on our wellbeing businessmanagement employeeengagement pandemicfatigue,33,,0
182,2021-03-24 17:27:51,LeighYoungArt,Illustrator and Graphic Designer,Canada,16092,2009-03-12 15:43:15,0,"[{'text': 'covidfatigue', 'indices': [21, 34]}]",Another fuckin walk. #covidfatigue 😷 https://t.co/8MkQ3wHS8j,another fuckin walk covidfatigue,4,😷,1
183,2021-03-24 16:58:12,ChanLRobinson,"A Buddhist Atheist with a dash of Alchemy.  I'm active, an activist, and a feminist.",Calgary,17097,2009-03-17 20:13:50,0,"[{'text': 'CovidFatigue', 'indices': [80, 93]}, {'text': 'NotNormal', 'indices': [94, 104]}, {'text': 'WhatIsNormal', 'indices': [105, 118]}, {'text': 'BrainFog', 'indices': [119, 128]}, {'text': 'CovidBrainFog', 'indices': [129, 143]}, {'text': 'CognitiveImpairment', 'indices': [144, 164]}, {'text': 'ProlongedBoredom', 'indices': [165, 182]}, {'text': 'Disorders', 'indices': [183, 193]}, {'text': 'MentalHealth', 'indices': [194, 207]}]",What the Pandemic Is Doing to Our Brains - The Atlantic https://t.co/ud3N8St0Vt #CovidFatigue #NotNormal #WhatIsNormal #BrainFog #CovidBrainFog #CognitiveImpairment #ProlongedBoredom #Disorders #MentalHealth,what the pandemic is doing to our brains the atlantic covidfatigue notnormal whatisnormal brainfog covidbrainfog cognitiveimpairment prolongedboredom disorders mentalhealth,19,,0
